,Unnamed: 0,EntityCommonStockSharesOutstanding-0,MarketCap,dividend,splits
578,2008-04-24,24684576000.0,148936136135.78796,0.0,0.0
579,2008-04-25,24684576000.0,149632621526.96228,0.0,0.0
580,,,,,
581,,,,,
582,2008-04-28,24684576000.0,151845421011.74927,0.0,0.0
583,2008-04-29,24684576000.0,154322692379.42505,0.0,0.0
584,2008-04-30,24684576000.0,153352930754.1046,0.0,0.0
585,2008-05-01,24684576000.0,158686554955.4901,0.0,0.0
586,2008-05-02,24684576000.0,159515258632.32422,0.0,0.0
587,,,,,
588,,,,,
589,2008-05-05,24684576000.0,162856486393.43262,0.0,0.0
590,2008-05-06,24684576000.0,164557974356.0028,0.0,0.0
591,2008-05-07,24684576000.0,160969871643.9972,0.0,0.0
592,2008-05-08,24684576000.0,163147418412.18567,0.0,0.0
593,2008-05-09,24684576000.0,161728058117.1112,0.0,0.0
594,,,,,
595,,,,,
596,2008-05-12,24684576000.0,165880345540.96985,0.0,0.0
597,2008-05-13,24684576000.0,167467223920.3949,0.0,0.0
598,2008-05-14,24684576000.0,164205329484.787,0.0,0.0
599,2008-05-15,24684576000.0,167264441348.92273,0.0,0.0
600,2008-05-16,24684576000.0,165404286735.35156,0.0,0.0
601,,,,,
602,,,,,
603,2008-05-19,24684576000.0,161860299943.81714,0.0,0.0
604,2008-05-20,24684576000.0,163887960871.21582,0.0,0.0
605,2008-05-21,24684576000.0,157090883995.3308,0.0,0.0
606,2008-05-22,24684576000.0,156085857882.8888,0.0,0.0
607,2008-05-23,24684576000.0,159718017662.75024,0.0,0.0
608,,,,,
609,,,,,
610,,,,,
611,2008-05-27,24684576000.0,164355191784.53064,0.0,0.0
612,2008-05-28,24684576000.0,164866526847.79358,0.0,0.0
613,2008-05-29,24684576000.0,164584410950.82092,0.0,0.0
614,2008-05-30,24684576000.0,166400484955.4901,0.0,0.0
615,,,,,
616,,,,,
617,2008-06-02,24684576000.0,164064283306.82373,0.0,0.0
618,2008-06-03,24684576000.0,163420706416.85486,0.0,0.0
619,2008-06-04,24684576000.0,163262027995.3308,0.0,0.0
620,2008-06-05,24684576000.0,166999969466.03394,0.0,0.0
621,2008-06-06,24684576000.0,163658741704.92554,0.0,0.0
622,,,,,
623,,,,,
624,2008-06-09,24684576000.0,160105915250.56458,0.0,0.0
625,2008-06-10,24684576000.0,163658741704.92554,0.0,0.0
626,2008-06-11,24684576000.0,159400649049.17908,0.0,0.0
627,2008-06-12,24684576000.0,152744630121.7804,0.0,0.0
628,2008-06-13,24684576000.0,151960007053.84827,0.0,0.0
629,,,,,
630,,,,,
631,2008-06-16,24684576000.0,155900719325.5005,0.0,0.0
632,2008-06-17,24684576000.0,159947236829.04053,0.0,0.0
633,2008-06-18,24684576000.0,157584575044.5099,0.0,0.0
634,2008-06-19,24684576000.0,159479982374.67957,0.0,0.0
635,2008-06-20,24684576000.0,154516635288.07068,0.0,0.0
636,,,,,
637,,,,,
638,2008-06-23,24684576000.0,152656480674.4995,0.0,0.0
639,2008-06-24,24684576000.0,152735814000.0,0.0,0.0
640,2008-06-25,24684576000.0,156385606023.42224,0.0,0.0
641,2008-06-26,24684576000.0,148336675166.29028,0.0,0.0
642,2008-06-27,24684576000.0,149949990140.53345,0.0,0.0
643,,,,,
644,,,,,
645,2008-06-30,24684576000.0,147613764950.82092,0.0,0.0
646,2008-07-01,24684576000.0,153996484103.02734,0.0,0.0
647,2008-07-02,24684576000.0,148266157962.5702,0.0,0.0
648,2008-07-03,24684576000.0,149976426735.35156,0.0,0.0
649,,,,,
650,,,,,
651,,,,,
652,2008-07-07,24684576000.0,154419646177.96326,0.0,0.0
653,2008-07-08,24684576000.0,158289841245.8954,0.0,0.0
654,2008-07-09,24684576000.0,153617402636.9934,0.0,0.0
655,2008-07-10,24684576000.0,155715592538.63525,0.0,0.0
656,2008-07-11,24684576000.0,152145133840.7135,0.0,0.0
657,,,,,
658,,,,,
659,2008-07-14,24684576000.0,153291217901.64185,0.0,0.0
660,2008-07-15,24684576000.0,149553252889.89258,0.0,0.0
661,2008-07-16,24684576000.0,152347916412.18567,0.0,0.0
662,2008-07-17,24684576000.0,151466316004.6692,0.0,0.0
663,2008-07-18,24684576000.0,145594908374.67957,0.0,0.0
664,,,,,
665,,,,,
666,2008-07-21,24684576000.0,146599946257.64465,0.0,0.0
667,2008-07-22,24684576000.0,142835544651.07727,0.0,0.0
668,2008-07-23,24684576000.0,146573486121.7804,0.0,0.0
669,2008-07-24,24684576000.0,140199583091.35437,0.0,0.0
670,2008-07-25,24684576000.0,142923694098.35815,0.0,0.0
671,,,,,
672,,,,,
673,2008-07-28,24684576000.0,136117812871.21582,0.0,0.0
674,2008-07-29,24684576000.0,138480474655.74646,0.0,0.0
675,2008-07-30,24684576000.0,140948929901.64185,0.0,0.0
676,2008-07-31,24684576000.0,140129054117.1112,0.0,0.0
677,2008-08-01,24684576000.0,138110197540.96985,0.0,0.0
678,,,,,
679,,,,,
680,2008-08-04,24684576000.0,135086338393.43262,0.0,0.0
681,2008-08-05,24684576000.0,141618943386.42883,0.0,0.0
682,2008-08-06,24684576000.0,144748595995.3308,0.0,0.0
683,2008-08-07,24684576000.0,144202008215.46936,0.0,0.0
684,2008-08-08,24684576000.0,149473919564.3921,0.0,0.0
685,,,,,
686,,,,,
687,2008-08-11,24684576000.0,153009102004.6692,0.0,0.0
688,2008-08-12,24684576000.0,155803765526.96228,0.0,0.0
689,2008-08-13,24684576000.0,158069438201.3855,0.0,0.0
690,2008-08-14,24684576000.0,158087082215.46936,0.0,0.0
691,2008-08-15,24684576000.0,154930993011.74927,0.0,0.0
692,,,,,
693,,,,,
694,2008-08-18,24684576000.0,154622428749.43542,0.0,0.0
695,2008-08-19,24684576000.0,152982665409.85107,0.0,0.0
696,2008-08-20,24684576000.0,155019142459.03015,0.0,0.0
697,2008-08-21,24684576000.0,153652678894.63806,0.0,0.0
698,2008-08-22,24684576000.0,155856662257.64465,0.0,0.0
699,,,,,
700,,,,,
701,2008-08-25,24684576000.0,152118697245.8954,0.0,0.0
702,2008-08-26,24684576000.0,153079642749.43542,0.0,0.0
703,2008-08-27,24684576000.0,153987667981.24695,0.0,0.0
704,2008-08-28,24684576000.0,153167792196.7163,0.0,0.0
705,2008-08-29,24684576000.0,149456299091.35437,0.0,0.0
706,,,,,
707,,,,,
708,,,,,
709,2008-09-02,24684576000.0,146511773269.31763,0.0,0.0
710,2008-09-03,24684576000.0,147190591105.36194,0.0,0.0
711,2008-09-04,24684576000.0,142130254908.64563,0.0,0.0
712,2008-09-05,24684576000.0,141213401784.53064,0.0,0.0
713,,,,,
714,,,,,
715,2008-09-08,24684576000.0,139221005344.25354,0.0,0.0
716,2008-09-09,24684576000.0,133719874829.04053,0.0,0.0
717,2008-09-10,24684576000.0,133658161976.57776,0.0,0.0
718,2008-09-11,24684576000.0,134575026871.21582,0.0,0.0
719,2008-09-12,24684576000.0,131304316313.82751,0.0,0.0
720,,,,,
721,,,,,
722,2008-09-15,24684576000.0,123740248613.57117,0.0,0.0
723,2008-09-16,24684576000.0,123317086538.63524,0.0,0.0
724,2008-09-17,24684576000.0,112693906974.24316,0.0,0.0
725,2008-09-18,24684576000.0,118212681503.54004,0.0,0.0
726,2008-09-19,24684576000.0,124225123540.96983,0.0,0.0
727,,,,,
728,,,,,
729,2008-09-22,24684576000.0,115532627564.39207,0.0,0.0
730,2008-09-23,24684576000.0,111821134459.03017,0.0,0.0
731,2008-09-24,24684576000.0,113469713920.3949,0.0,0.0
732,2008-09-25,24684576000.0,116308434510.54382,0.0,0.0
733,2008-09-26,24684576000.0,113055356196.71632,0.0,0.0
734,,,,,
735,,,,,
736,2008-09-29,25004448000.0,93998869474.27368,0.0,0.0
737,2008-09-30,25004448000.0,101500208643.49364,0.0,0.0
738,2008-10-01,25004448000.0,97445906669.44884,0.0,0.0
739,2008-10-02,25004448000.0,89390902792.305,0.0,0.0
740,2008-10-03,25004448000.0,86685067957.35168,0.0,0.0
741,,,,,
742,,,,,
743,2008-10-06,25004448000.0,87640593101.53198,0.0,0.0
744,2008-10-07,25004448000.0,79621316643.49365,0.0,0.0
745,2008-10-08,25004448000.0,80183911715.81268,0.0,0.0
746,2008-10-09,25004448000.0,79246247300.42267,0.0,0.0
747,2008-10-10,25004448000.0,86443954080.20782,0.0,0.0
748,,,,,
749,,,,,
750,2008-10-13,25004448000.0,98463938402.87018,0.0,0.0
751,2008-10-14,25004448000.0,92945110321.74684,0.0,0.0
752,2008-10-15,25004448000.0,87470910216.49933,0.0,0.0
753,2008-10-16,25004448000.0,90989408211.41052,0.0,0.0
754,2008-10-17,25004448000.0,86979746136.2915,0.0,0.0
755,,,,,
756,,,,,
757,2008-10-20,25004448000.0,87908486148.81134,0.0,0.0
758,2008-10-21,25004448000.0,81702031932.31201,0.0,0.0
759,2008-10-22,25004448000.0,86506460669.44885,0.0,0.0
760,2008-10-23,25004448000.0,87720954458.03833,0.0,0.0
761,2008-10-24,25004448000.0,86068884737.13684,0.0,0.0
762,,,,,
763,,,,,
764,2008-10-27,25004448000.0,82237853796.02051,0.0,0.0
765,2008-10-28,25004448000.0,89221219907.27234,0.0,0.0
766,2008-10-29,25004448000.0,93364831486.79352,0.0,0.0
767,2008-10-30,25004448000.0,99160488941.11632,0.0,0.0
768,2008-10-31,25004448000.0,96079590724.617,0.0,0.0
769,,,,,
770,,,,,
771,2008-11-03,25004448000.0,95516989690.773,0.0,0.0
772,2008-11-04,25004448000.0,99115855003.71552,0.0,0.0
773,2008-11-05,25004448000.0,92248559783.50069,0.0,0.0
774,2008-11-06,25004448000.0,88497890198.89069,0.0,0.0
775,2008-11-07,25004448000.0,87729878860.90851,0.0,0.0
776,,,,,
777,,,,,
778,2008-11-10,25004448000.0,85622378440.42969,0.0,0.0
779,2008-11-11,25004448000.0,84631131838.66882,0.0,0.0
780,2008-11-12,25004448000.0,80478589894.7525,0.0,0.0
781,2008-11-13,25004448000.0,86122472885.03265,0.0,0.0
782,2008-11-14,25004448000.0,80585760229.01917,0.0,0.0
783,,,,,
784,,,,,
785,2008-11-17,25004448000.0,78710425436.71417,0.0,0.0
786,2008-11-18,25004448000.0,80291058203.97949,0.0,0.0
787,2008-11-19,25004448000.0,77058355715.81268,0.0,0.0
788,2008-11-20,25004448000.0,71878863597.12982,0.0,0.0
789,2008-11-21,25004448000.0,73745268025.03967,0.0,0.0
790,,,,,
791,,,,,
792,2008-11-24,25004448000.0,83005841287.90283,0.0,0.0
793,2008-11-25,25004448000.0,81085848712.09717,0.0,0.0
794,2008-11-26,25004448000.0,84836518296.70715,0.0,0.0
795,,,,,
796,2008-11-28,25004448000.0,82755797046.36383,0.0,0.0
797,,,,,
798,,,,,
799,2008-12-01,25004448000.0,79415900377.8305,0.0,0.0
800,2008-12-02,25004448000.0,82577189758.461,0.0,0.0
801,2008-12-03,25004448000.0,85640233207.695,0.0,0.0
802,2008-12-04,25004448000.0,81630594978.67584,0.0,0.0
803,2008-12-05,25004448000.0,83943505703.29285,0.0,0.0
804,,,,,
805,,,,,
806,2008-12-08,25004448000.0,89051566829.8645,0.0,0.0
807,2008-12-09,25004448000.0,89355169411.6745,0.0,0.0
808,2008-12-10,25004448000.0,87703099690.77301,0.0,0.0
809,2008-12-11,25004448000.0,84836518296.70715,0.0,0.0
810,2008-12-12,25004448000.0,87756687838.66882,0.0,0.0
811,,,,,
812,,,,,
813,2008-12-15,25004448000.0,84613277071.4035,0.0,0.0
814,2008-12-16,25004448000.0,85220512042.64832,0.0,0.0
815,2008-12-17,25004448000.0,79621316643.49365,0.0,0.0
816,2008-12-18,25004448000.0,79862430520.63751,0.0,0.0
817,2008-12-19,25004448000.0,80371449368.11066,0.0,0.0
818,,,,,
819,,,,,
820,2008-12-22,25004448000.0,76567197597.12982,0.0,0.0
821,2008-12-23,25004448000.0,77138723033.844,0.0,0.0
822,2008-12-24,25004448000.0,75942084012.51984,0.0,0.0
823,,,,,
824,2008-12-26,25004448000.0,76629704186.37085,0.0,0.0
825,,,,,
826,,,,,
827,2008-12-29,24953040000.0,77185093544.76929,0.0,0.0
828,2008-12-30,24953040000.0,76899927265.37704,0.0,0.0
829,2008-12-31,24953040000.0,76062204841.00342,0.0,0.0
830,,,,,
831,2009-01-02,24953040000.0,80874573951.3588,0.0,0.0
832,,,,,
833,,,,,
834,2009-01-05,24953040000.0,84287800082.53098,0.0,0.0
835,2009-01-06,24953040000.0,82897569107.3227,0.0,0.0
836,2009-01-07,24953040000.0,81106286054.70657,0.0,0.0
837,2009-01-08,24953040000.0,82612379030.85709,0.0,0.0
838,2009-01-09,24953040000.0,80723081782.32193,0.0,0.0
839,,,,,
840,,,,,
841,2009-01-12,24953040000.0,79012030562.5534,0.0,0.0
842,2009-01-13,24953040000.0,78165396134.20486,0.0,0.0
843,2009-01-14,24953040000.0,76044386782.32193,0.0,0.0
844,2009-01-15,24953040000.0,74306587652.09198,0.0,0.0
845,2009-01-16,24953040000.0,73370845082.53098,0.0,0.0
846,,,,,
847,,,,,
848,,,,,
849,2009-01-20,24953040000.0,69690270730.64804,0.0,0.0
850,2009-01-21,24953040000.0,73816433382.74002,0.0,0.0
851,2009-01-22,24953040000.0,78744658544.76929,0.0,0.0
852,2009-01-23,24953040000.0,78744658544.76929,0.0,0.0
853,,,,,
854,,,,,
855,2009-01-26,24953040000.0,79885383155.02167,0.0,0.0
856,2009-01-27,24953040000.0,80856755892.6773,0.0,0.0
857,2009-01-28,24953040000.0,83949161779.28925,0.0,0.0
858,2009-01-29,24953040000.0,82879751048.6412,0.0,0.0
859,2009-01-30,24953040000.0,80322065400.52414,0.0,0.0
860,,,,,
861,,,,,
862,2009-02-02,24953040000.0,81551874354.91562,0.0,0.0
863,2009-02-03,24953040000.0,82861909192.88635,0.0,0.0
864,2009-02-04,24953040000.0,83369875571.65146,0.0,0.0
865,2009-02-05,24953040000.0,85963221134.20486,0.0,0.0
866,2009-02-06,24953040000.0,88868480886.61194,0.0,0.0
867,,,,,
868,,,,,
869,2009-02-09,24953040000.0,91354852655.12466,0.0,0.0
870,2009-02-10,24953040000.0,87184147830.96313,0.0,0.0
871,2009-02-11,24953040000.0,86284041378.7651,0.0,0.0
872,2009-02-12,24953040000.0,88467434758.47244,0.0,0.0
873,2009-02-13,24953040000.0,88369420562.5534,0.0,0.0
874,,,,,
875,,,,,
876,,,,,
877,2009-02-17,24953040000.0,84243234113.38806,0.0,0.0
878,2009-02-18,24953040000.0,84100653948.32611,0.0,0.0
879,2009-02-19,24953040000.0,80776559755.43976,0.0,0.0
880,2009-02-20,24953040000.0,81275620079.49829,0.0,0.0
881,,,,,
882,,,,,
883,2009-02-23,24953040000.0,77488095730.64804,0.0,0.0
884,2009-02-24,24953040000.0,80428985651.14975,0.0,0.0
885,2009-02-25,24953040000.0,81239960165.06195,0.0,0.0
886,2009-02-26,24953040000.0,79484342976.15051,0.0,0.0
887,2009-02-27,24953040000.0,79591287023.84949,0.0,0.0
888,,,,,
889,,,,,
890,2009-03-02,24953040000.0,78370360327.09122,0.0,0.0
891,2009-03-03,24953040000.0,78753564599.47586,0.0,0.0
892,2009-03-04,24953040000.0,81248872169.03687,0.0,0.0
893,2009-03-05,24953040000.0,79172428786.29684,0.0,0.0
894,2009-03-06,24953040000.0,76017662668.93387,0.0,0.0
895,,,,,
896,,,,,
897,2009-03-09,24953040000.0,74065963544.76929,0.0,0.0
898,2009-03-10,24953040000.0,78985282652.09198,0.0,0.0
899,2009-03-11,24953040000.0,82594560972.1756,0.0,0.0
900,2009-03-12,24953040000.0,85865183141.21246,0.0,0.0
901,2009-03-13,24953040000.0,85490884923.5344,0.0,0.0
902,,,,,
903,,,,,
904,2009-03-16,24953040000.0,85036390568.61877,0.0,0.0
905,2009-03-17,24953040000.0,88815008862.76245,0.0,0.0
906,2009-03-18,24953040000.0,90472588058.68147,0.0,0.0
907,2009-03-19,24953040000.0,90561719996.96732,0.0,0.0
908,2009-03-20,24953040000.0,90534966137.23756,0.0,0.0
909,,,,,
910,,,,,
911,2009-03-23,24953040000.0,95944439513.9122,0.0,0.0
912,2009-03-24,24953040000.0,94910658951.3588,0.0,0.0
913,2009-03-25,24953040000.0,94901752896.65222,0.0,0.0
914,2009-03-26,24953040000.0,97913956696.75829,0.0,0.0
915,2009-03-27,24953040000.0,95222573141.21246,0.0,0.0
916,,,,,
917,,,,,
918,2009-03-30,25023936000.0,93383974346.23718,0.0,0.0
919,2009-03-31,25023936000.0,93947013860.82458,0.0,0.0
920,2009-04-01,25023936000.0,97137567132.70567,0.0,0.0
921,2009-04-02,25023936000.0,100730270178.68042,0.0,0.0
922,2009-04-03,25023936000.0,103661652970.8252,0.0,0.0
923,,,,,
924,,,,,
925,2009-04-06,25023936000.0,105860187081.84814,0.0,0.0
926,2009-04-07,25023936000.0,102776881704.62036,0.0,0.0
927,2009-04-08,25023936000.0,103956584681.12184,0.0,0.0
928,2009-04-09,25023936000.0,106861143567.26074,0.0,0.0
929,,,,,
930,,,,,
931,,,,,
932,2009-04-13,25023936000.0,107442045798.6145,0.0,0.0
933,2009-04-14,25023936000.0,105735064538.08594,0.0,0.0
934,2009-04-15,25023936000.0,105136287657.62328,0.0,0.0
935,2009-04-16,25023936000.0,108541324786.4685,0.0,0.0
936,2009-04-17,25023936000.0,110301929994.32372,0.0,0.0
937,,,,,
938,,,,,
939,2009-04-20,25023936000.0,107692290886.13892,0.0,0.0
940,2009-04-21,25023936000.0,108818357982.9712,0.0,0.0
941,2009-04-22,25023936000.0,108594948733.79517,0.0,0.0
942,2009-04-23,25023936000.0,112071472526.7334,0.0,0.0
943,2009-04-24,25023936000.0,110730921572.937,0.0,0.0
944,,,,,
945,,,,,
946,2009-04-27,25023936000.0,111472695646.27077,0.0,0.0
947,2009-04-28,25023936000.0,110730921572.937,0.0,0.0
948,2009-04-29,25023936000.0,111839125953.00291,0.0,0.0
949,2009-04-30,25023936000.0,112455789414.917,0.0,0.0
950,2009-05-01,25023936000.0,113715916380.06592,0.0,0.0
951,,,,,
952,,,,,
953,2009-05-04,25023936000.0,118032548681.12184,0.0,0.0
954,2009-05-05,25023936000.0,118604525520.26369,0.0,0.0
955,2009-05-06,25023936000.0,118416841704.62036,0.0,0.0
956,2009-05-07,25023936000.0,115342473651.94702,0.0,0.0
957,2009-05-08,25023936000.0,115458658871.1548,0.0,0.0
958,,,,,
959,,,,,
960,2009-05-11,25023936000.0,115798265271.8811,0.0,0.0
961,2009-05-12,25023936000.0,111195638585.083,0.0,0.0
962,2009-05-13,25023936000.0,106789644970.8252,0.0,0.0
963,2009-05-14,25023936000.0,109881875740.2649,0.0,0.0
964,2009-05-15,25023936000.0,109408221403.56444,0.0,0.0
965,,,,,
966,,,,,
967,2009-05-18,25023936000.0,113188614231.35376,0.0,0.0
968,2009-05-19,25023936000.0,113903600195.70924,0.0,0.0
969,2009-05-20,25023936000.0,112491526780.79224,0.0,0.0
970,2009-05-21,25023936000.0,110981154728.1189,0.0,0.0
971,2009-05-22,25023936000.0,109479720000.0,0.0,0.0
972,,,,,
973,,,,,
974,,,,,
975,2009-05-26,25023936000.0,116879645745.94116,0.0,0.0
976,2009-05-27,25023936000.0,118908394555.11476,0.0,0.0
977,2009-05-28,25023936000.0,120713686385.7422,0.0,0.0
978,2009-05-29,25023936000.0,121375024538.08594,0.0,0.0
979,,,,,
980,,,,,
981,2009-06-01,25023936000.0,124538777768.64624,0.0,0.0
982,2009-06-02,25023936000.0,124663888380.06592,0.0,0.0
983,2009-06-03,25023936000.0,125968713900.3296,0.0,0.0
984,2009-06-04,25023936000.0,128462155856.96413,0.0,0.0
985,2009-06-05,25023936000.0,129293327040.52734,0.0,0.0
986,,,,,
987,,,,,
988,2009-06-08,25023936000.0,128560466427.063,0.0,0.0
989,2009-06-09,25023936000.0,127550584549.43848,0.0,0.0
990,2009-06-10,25023936000.0,125343113113.86108,0.0,0.0
991,2009-06-11,25023936000.0,125074981444.88524,0.0,0.0
992,2009-06-12,25023936000.0,122411742254.05884,0.0,0.0
993,,,,,
994,,,,,
995,2009-06-15,25023936000.0,121625257693.26782,0.0,0.0
996,2009-06-16,25023936000.0,121857640064.02588,0.0,0.0
997,2009-06-17,25023936000.0,121169478005.67628,0.0,0.0
998,2009-06-18,25023936000.0,121437585809.96704,0.0,0.0
999,2009-06-19,25023936000.0,124654962987.854,0.0,0.0
1000,,,,,
1001,,,,,
1002,2009-06-22,25023936000.0,122769211371.55151,0.0,0.0
1003,2009-06-23,25023936000.0,119766329982.9712,0.0,0.0
1004,2009-06-24,25023936000.0,121741442912.4756,0.0,0.0
1005,2009-06-25,25023936000.0,124994557456.2378,0.0,0.0
1006,2009-06-26,25023936000.0,127300339461.91406,0.0,0.0
1007,,,,,
1008,,,,,
1009,2009-06-29,25082869224.0,127179097683.61195,0.0,0.0
1010,2009-06-30,25082869224.0,127591182823.95644,0.0,0.0
1011,2009-07-01,25082869224.0,127949493807.71564,0.0,0.0
1012,2009-07-02,25082869224.0,125432250904.78828,0.0,0.0
1013,,,,,
1014,,,,,
1015,,,,,
1016,2009-07-06,25082869224.0,124169156247.23856,0.0,0.0
1017,2009-07-07,25082869224.0,121293578439.66382,0.0,0.0
1018,2009-07-08,25082869224.0,122923966374.47713,0.0,0.0
1019,2009-07-09,25082869224.0,122153570250.3734,0.0,0.0
1020,2009-07-10,25082869224.0,124088542854.13698,0.0,0.0
1021,,,,,
1022,,,,,
1023,2009-07-13,25082869224.0,127510545509.9667,0.0,0.0
1024,2009-07-14,25082869224.0,127447836901.6534,0.0,0.0
1025,2009-07-15,25082869224.0,131577562954.6058,0.0,0.0
1026,2009-07-16,25082869224.0,132150874881.1534,0.0,0.0
1027,2009-07-17,25082869224.0,135940194735.13487,0.0,0.0
1028,,,,,
1029,,,,,
1030,2009-07-20,25082869224.0,136979330077.28,0.0,0.0
1031,2009-07-21,25082869224.0,135725181831.90236,0.0,0.0
1032,2009-07-22,25082869224.0,140410315026.61407,0.0,0.0
1033,2009-07-23,25082869224.0,141377807308.7179,0.0,0.0
1034,2009-07-24,25082869224.0,143321738285.09763,0.0,0.0
1035,,,,,
1036,,,,,
1037,2009-07-27,25082869224.0,143420256462.9875,0.0,0.0
1038,2009-07-28,25082869224.0,143330684697.26974,0.0,0.0
1039,2009-07-29,25082869224.0,143357547854.6742,0.0,0.0
1040,2009-07-30,25082869224.0,145830022815.4088,0.0,0.0
1041,2009-07-31,25082869224.0,146367501251.4917,0.0,0.0
1042,,,,,
1043,,,,,
1044,2009-08-03,25082869224.0,149090798685.0354,0.0,0.0
1045,2009-08-04,25082869224.0,148302461894.8112,0.0,0.0
1046,2009-08-05,25082869224.0,147908317420.58725,0.0,0.0
1047,2009-08-06,25082869224.0,146833336627.5333,0.0,0.0
1048,2009-08-07,25082869224.0,148266616443.90237,0.0,0.0
1049,,,,,
1050,,,,,
1051,2009-08-10,25082869224.0,147558928928.11197,0.0,0.0
1052,2009-08-11,25082869224.0,145865844345.42947,0.0,0.0
1053,2009-08-12,25082869224.0,148087484872.91092,0.0,0.0
1054,2009-08-13,25082869224.0,150873455033.43567,0.0,0.0
1055,2009-08-14,25082869224.0,149404329766.15778,0.0,0.0
1056,,,,,
1057,,,,,
1058,2009-08-17,25082869224.0,142963403380.45026,0.0,0.0
1059,2009-08-18,25082869224.0,146913950020.63486,0.0,0.0
1060,2009-08-19,25082869224.0,147451428456.71777,0.0,0.0
1061,2009-08-20,25082869224.0,149001202998.42947,0.0,0.0
1062,2009-08-21,25082869224.0,151590100921.84222,0.0,0.0
1063,,,,,
1064,,,,,
1065,2009-08-24,25082869224.0,151446778920.42737,0.0,0.0
1066,2009-08-25,25082869224.0,151751363589.37762,0.0,0.0
1067,2009-08-26,25082869224.0,149968695280.5333,0.0,0.0
1068,2009-08-27,25082869224.0,151796155452.45856,0.0,0.0
1069,2009-08-28,25082869224.0,152333633888.54144,0.0,0.0
1070,,,,,
1071,,,,,
1072,2009-08-31,25082869224.0,150685341168.93988,0.0,0.0
1073,2009-09-01,25082869224.0,148078502579.4066,0.0,0.0
1074,2009-09-02,25082869224.0,147971014068.45645,0.0,0.0
1075,2009-09-03,25082869224.0,149198275235.54144,0.0,0.0
1076,2009-09-04,25082869224.0,152566551576.56223,0.0,0.0
1077,,,,,
